utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;two_livunits;two_storey;storeys_3;age_studull;not_concrete;stud1house;bath_fixtures;fjbilsk;lodpflm;landratio;innig_factor;utig_factor;fjarmalastofnunselur;hverfi;gata
24/04/2016;10217;10073;1122_1125;82.2;0;28.9;0;0;8;0;1;0;64;0;1;2;0;425;0.574;0.89;0.94;0;7130;0
26/01/2020;28500;27878;1111;108;0;0;0;0;0;0;0;0;35;1;1.034;2;0;720;0.973;1.11;1;0;7130;0
07/12/2016;29400;29051;1111;122.9;0;0;0;40;0;0;0;0;28;1;1.091;3;0;668;0.903;0.96;1.04;0;7130;0
30/06/2019;28000;26046;1111;108;0;0;0;0;0;0;0;0;34;1;1.034;2;0;734;0.992;0.89;1;0;7130;0
07/01/2014;26000;26000;1111;134.7;0;0;0;76.3;0;0;0;0;48;0;1.19;3;0;750;1.014;0.83;0.94;0;7130;0
28/10/2016;12500;12500;1126;89.5;0;0;0;33;128.9;0;0;0;73;0;1;2;0;412;0.557;0.9;0.89;0;7130;0
02/09/2017;13500;13461;1111;96.2;38.8;0;0;0;16.2;0;1;0;50;0.5;1.027;2;0;132;0.178;1;1;0;7130;0
07/03/2019;5000;5000;1126;77.1;0;0;0;0;0;0;0;0;72;0;1;2;0;323;0.436;0.93;1;1;7130;0
17/04/2019;32000;31789;1111;113.6;0;0;0;55;0;0;0;0;48;0;1.078;3;0;600;0.811;1.07;1;0;7130;0
09/03/2017;17900;17900;1122_1125;89.2;0;0;0;0;89.2;0;0;0;49;0;1;2;0;268;0.362;0.78;0.94;0;7130;0
29/08/2019;22400;22400;1121_1123;114.1;0;0;0;0;0;0;1;0;59;0;1;3;0;343;0.464;0.78;0.89;0;7130;0
14/06/2015;34500;34412;1111;182.6;0;0;0;34.9;0;0;0;0;37;0;1.276;4;0;745;1.007;1.13;1.28;0;7130;0
28/03/2015;5000;4996;1111;104.9;0;29.9;0;0;0;0;1;0;79;0.5;1.242;2;0;395;0.534;0.78;0.89;0;7130;0
17/10/2018;19000;18986;1111;174.5;47.8;31.5;0;24;0;0;0;1;60;0.5;1.062;3;0;362;0.489;0.91;0.94;0;7130;0
15/07/2014;9750;6362;1111;111.9;0;34.7;0;35;0;0;1;0;79;0;1.503;2;0;600;0.811;0.78;0.96;0;7130;0
24/07/2016;31900;28710;1111;138.4;0;0;0;0;29;0;0;0;42;0;1.079;3;0;750;1.014;1.04;0.94;0;7130;0
02/08/2019;47521;43321;1111;145.4;0;0;0;29.9;0;0;0;0;13;1;1.08;2;0;760;1.027;1;1;0;7130;0
03/09/2014;12000;12443;1111;130;0;0;0;26;35;0;0;0;41;1;1.029;4;0;652;0.881;0.87;0.96;0;7130;0
23/07/2017;34900;34415;1111;184.6;71.3;0;0;40.7;0;0;1;0;31;0;1.001;2;0;600;0.811;0.93;0.96;0;7130;0
14/09/2014;8900;8900;1111;110.5;0;0;0;43;0;0;0;0;54;0;1.023;2;0;750;1.014;0.93;0.96;0;7130;0
28/03/2019;16400;16350;1126;118.2;0;0;0;0;0;0;0;0;67;1;1;2;0;343;0.464;1;1;0;7130;0
14/11/2018;19500;19440;1126;135;0;0;0;0;0;0;0;0;66;1;1;2;0;407;0.55;1;1;0;7130;0
23/02/2018;21500;21424;1111;108.7;0;0;0;0;0;0;0;0;68;0;1.235;3;0;668;0.903;1;1;0;7130;0
19/07/2019;25300;25290;1111;108.7;0;0;0;0;0;0;0;0;69;0;1.235;3;0;668;0.903;1;1;0;7130;0
20/07/2014;7186;6892;1122_1125;91.5;0;28.9;0;0;0;0;1;0;62;0;1;2;0;519;0.701;0.83;1;0;7130;0
16/11/2014;31000;30902;1111;121;0;0;0;57.7;0;0;0;0;44;0;1.076;2;0;750;1.014;1.09;1;0;7130;0
29/06/2018;27200;26107;1111;95.6;0;0;0;45;0;0;0;0;53;1;1.151;2;0;720;0.973;0.96;1;0;7130;0
08/12/2019;20800;20772;1111;111.9;0;34.7;0;35;0;0;1;0;79;0;1.503;2;0;600;0.811;0.78;0.96;0;7130;0
26/01/2020;36500;35691;1111;152;0;0;0;29.6;0;0;0;0;52;0;1.129;3;0;750;1.014;0.96;0.96;0;7130;0
22/05/2014;22500;21907;1111;124.7;0;0;0;0;0;0;0;0;25;1;1.034;2;0;750;1.014;0.96;1;0;7130;0
28/01/2017;26000;25994;1111;124.7;0;0;0;0;0;0;0;0;28;1;1.034;2;0;750;1.014;0.96;1;0;7130;0
16/10/2018;29100;29080;1111;104;0;0;0;31.5;0;0;0;0;38;1;1.095;3;0;655;0.885;1.06;1.11;0;7130;0
31/10/2019;31000;30913;1111;135.2;0;0;0;0;0;0;0;0;43;1;1.06;3;0;750;1.014;1.07;1;0;7130;0
10/09/2015;7200;7119;1122_1125;82.2;0;28.9;0;0;0;0;1;0;63;0;1;2;0;425;0.574;0.93;1;1;7130;0
14/06/2015;17689;16737;1111;127.9;0;0;0;0;0;0;0;0;38;1;1.072;3;0;750;1.014;1.26;1;0;7130;0
29/06/2017;30000;29979;1111;113.7;0;0;0;19.2;47.1;0;0;0;51;0;1.173;2;0;750;1.014;0.9;0.94;0;7130;0
20/07/2019;18000;17878;1126;127.4;0;19.8;82.2;30.6;7.1;0;1;0;70;0;1;2;0;464;0.627;1;1;0;7130;0
14/09/2018;8098;8098;1126;102.8;0;0;0;0;7.1;0;0;0;69;0;1;2;0;254;0.343;1;1;0;7130;0
07/06/2014;21000;21000;1111;152;0;0;0;29.6;0;0;0;0;46;0;1.129;3;0;750;1.014;0.96;0.96;0;7130;0
28/02/2018;18831;18653;1122_1125;89.2;0;0;0;0;89.2;0;0;0;50;0;1;2;0;268;0.362;0.93;0.89;0;7130;0
27/07/2017;25750;25732;1111;176.8;0;50.5;0;0;56.1;0;1;0;68;0;1.042;4;0;541;0.731;1.01;1;0;7130;0
22/06/2017;13500;13497;1126;111.1;0;0;0;0;0;0;0;0;40;0;1;2;0;230;0.311;1.11;1;0;7130;0
11/05/2017;1500;1500;1126;112.3;22.8;0;0;0;69.8;1;0;0;74;0;1;3;0;360;0.486;0.79;0.93;0;7130;0
11/02/2015;20500;20478;1111;149.2;0;0;0;0;49.6;0;0;0;70;0;1.058;2;0;643;0.869;0.76;0.94;0;7130;0
14/09/2017;18000;17796;1121_1123;114.1;0;0;0;0;0;0;1;0;57;0;1;3;0;343;0.464;0.78;0.89;0;7130;0
05/12/2014;22500;22500;1111;113.7;0;0;0;19.2;47.1;0;0;0;48;0;1.173;2;0;750;1.014;0.9;0.94;0;7130;0
21/05/2016;16300;16020;1126;135;0;0;0;0;0;0;0;0;64;1;1;2;0;407;0.55;1;1;0;7130;0
05/12/2018;30600;30203;1111;129.8;0;0;0;0;0;0;0;0;40;1;1.082;3;0;750;1.014;0.96;0.89;0;7130;0
28/02/2018;29000;28913;1111;153.3;47.5;0;0;0;0;0;1;0;79;0;1.042;2;0;597;0.807;0.8;0.89;0;7130;0
29/06/2014;13500;13404;1122_1125;153.2;64;0;0;25.2;0;0;1;0;46;0;1;4;0;268;0.362;0.89;0.89;1;7130;0
01/09/2017;23260;23144;1122_1125;133.8;0;0;0;44.6;0;0;1;0;49;0;1;4;0;268;0.362;0.95;0.97;0;7130;0
16/02/2014;9700;9700;1111;102;51;0;0;0;0;0;1;0;79;0.5;1.103;2;0;300;0.405;1;1.06;1;7130;0
26/06/2019;15600;15600;1111;170.1;52.9;0;0;0;0;0;1;0;61;0;1.062;3;0;550;0.743;0.89;0.94;0;7130;0
14/10/2018;20000;19993;1111;77.8;0;0;0;0;20.3;0;0;0;58;0.5;1;2;0;715;0.966;0.85;0.89;0;7130;0
07/02/2020;23200;23122;1126;128.4;0;0;0;0;0;0;0;0;47;0;1;2;0;298;0.403;0.89;0.94;0;7130;0
27/05/2019;25800;25713;1111;129.8;0;0;0;0;0;0;0;0;52;0;1.058;3;0;690;0.932;1.15;1;0;7130;0
13/02/2020;32700;32184;1111;133.5;0;0;0;0;0;0;0;0;43;0;1.073;3;0;750;1.014;0.96;1;0;7130;0
22/03/2014;19500;19473;1111;110.8;0;0;0;0;0;0;0;0;64;0;1.074;3;0;524;0.708;1.07;1.11;0;7130;0
03/04/2017;10600;10600;1126;137.1;0;0;0;0;0;0;0;0;67;0;1;2;0;271;0.366;1;1;0;7130;0
30/06/2018;20800;20693;1126;126.3;0;0;0;0;0;0;0;0;59;0;1;2;0;459;0.62;0.78;0.89;0;7130;0
22/03/2014;24500;22050;1111;146.9;34.1;0;0;34.4;0;0;1;0;55;0;1.05;3;0;594;0.803;0.94;0.93;0;7130;0
14/05/2014;7400;7347;1126;106.4;42.3;21;0;23.1;0;0;0;1;56;0.5;1;4;0;349.4;0.472;1;1;0;7130;0
15/06/2014;14300;13560;1121_1123;97.8;0;0;0;0;0;0;1;0;54;0;1;3;0;249;0.336;0.78;0.89;0;7130;0
08/03/2019;35000;34935;1111;158.5;88;0;0;30.7;0;0;1;0;42;0;1.018;4;0;625;0.845;0.91;1;0;7130;0
28/09/2019;17000;16963;1126;111.4;0;0;0;0;22.6;0;0;0;72;0;1;2;0;365;0.493;0.87;0.89;0;7130;0
29/01/2015;17500;17282;1126;128.9;0;18;0;26.5;0;0;1;0;64;0;1;2;0;375;0.507;0.8;0.93;0;7130;0
15/01/2018;23100;23057;1111;124.4;0;22.1;0;30.5;0;0;1;0;65;0.5;1;2;0;533;0.72;1.04;1.16;0;7130;0
26/11/2014;18200;17958;1126;126.3;0;0;0;0;0;0;0;0;55;0;1;2;0;459;0.62;0.78;0.89;0;7130;0
11/05/2017;7800;7800;1126;128.6;0;0;2;0;0;0;1;0;41;0;1;2;0;351;0.474;1;1;1;7130;0
10/05/2019;18400;18338;1111;132;61.5;9;0;0;0;0;0;1;49;0.5;1.274;4;0;355;0.48;1;1;0;7130;0
14/08/2016;13900;13885;1111;87.7;0;32;0;19.2;23.4;0;1;0;79;0;1.155;2;0;253;0.342;1.09;0.93;0;7130;0
10/08/2018;34000;33893;1111;155.7;42;0;0;20.2;0;0;1;0;53;0;1.154;4;0;764;1.032;1.01;1;0;7140;0
16/06/2018;24200;24028;1121_1123;102.9;0;0;0;0;0;0;0;0;25;0;1;2;0;573;0.774;0.93;1;0;7140;0
02/10/2018;32500;32477;1111;252.4;0;0;0;46;23.7;0;1;0;44;1;1.128;4;0;1180.4;1.595;0.83;0.95;0;7140;0
22/08/2019;30500;30464;1121_1123;144.5;0;0;0;28.8;8.2;0;0;0;13;0;1;3;0;885;1.196;1;1;0;7140;0
03/10/2019;32000;31874;1111;252.4;0;0;0;46;23.7;0;1;0;45;1;1.128;4;0;1180.4;1.595;0.83;0.95;0;7140;0
02/02/2019;29000;28990;1111;139.4;0;0;0;54;0;0;0;0;46;1;1.126;2;0;702;0.949;0.93;0.93;0;7140;0
10/01/2018;26000;25982;1121_1123;144.5;0;0;0;28.8;8.2;0;0;0;12;0;1;3;0;885;1.196;1;1;1;7140;0
27/06/2019;26000;25356;1122_1125;97;0;0;0;32;0;0;0;0;22;1;1;2;0;474;0.641;0.89;0.94;0;7140;0
27/06/2019;38900;38231;1111;116.1;0;0;0;28.5;0;0;0;0;13;1;1.04;2;0;714;0.965;1;1;0;7140;0
25/02/2015;18743;18743;1121_1123;102.9;0;0;0;0;0;0;0;0;22;0;1;2;0;573;0.774;0.93;1;0;7140;0
29/12/2016;22700;22670;1121_1123;144.5;0;0;0;28.8;8.2;0;0;0;10;0;1;3;0;885;1.196;1;1;1;7140;0
10/04/2019;43500;42528;1111;150;0;0;0;52;0;0;0;0;47;0;1.453;4;0;702;0.949;0.94;1;0;7140;0
01/11/2018;222;222;1111;79.9;0;18.7;0;0;57.9;0;1;0;79;0;1.221;2;0;648.5;0.876;1;1;0;7140;0
23/06/2018;11000;11000;1111;89.4;0;25.8;0;0;0;0;1;0;79;1;1.402;2;0;180;0.243;0.78;0.78;0;7140;0
19/10/2019;30000;29947;1111;123.3;0;0;0;36;37.6;0;0;0;53;1;1.04;2;0;729;0.985;0.94;1;0;7140;0
02/02/2019;22000;21926;1122_1125;76;0;0;0;32;0;0;0;0;22;1;1;2;0;394;0.532;0.91;1;0;7140;0
11/02/2020;4000;4000;1126;59;0;0;0;0;0;0;0;0;54;0;1;2;0;230;0.311;1.04;1;1;7140;0
25/09/2016;21700;21685;1111;112.4;0;0;0;38.1;0;0;0;0;10;0;1.06;2;0;761;1.028;1;1;1;7140;0
25/03/2015;26852;24973;1111;112.4;0;0;0;38.1;0;0;0;0;9;0;1.06;2;0;761;1.028;1;1;0;7140;0
28/01/2018;28000;27801;1111;118.3;0;0;0;25.7;33.9;0;0;0;54;0;1.124;2;0;600;0.811;0.85;1.06;0;7140;0
11/02/2014;7400;7400;1126;96;0;26;0;0;0;0;1;0;79;0.5;1;3;0;263;0.355;1;1;1;7140;0
29/11/2018;12800;12692;1126;96;0;26;0;0;0;0;1;0;79;0.5;1;3;0;263;0.355;1;1;0;7140;0
03/02/2018;20500;20479;1111;94.8;0;0;0;0;35.5;0;0;0;63;0;1.068;2;0;260;0.351;1;1;0;7140;0
05/02/2016;24000;23993;1111;136;0;0;0;26.3;30.7;0;0;0;54;0;1.051;2;0;757;1.023;0.91;1;0;7140;0
11/10/2018;12000;11996;1111;95.2;0;35.9;0;0;21;0;1;0;55;0;1.129;2;0;290;0.392;0.77;0.94;0;7140;0
20/11/2015;24000;23978;1111;232.8;0;49;0;23.1;0;0;0;1;37;0;1.195;2;0;3000;4.054;1;1;0;7140;0
22/01/2016;9000;9000;1111;108.5;0;53.5;0;0;36;0;1;0;79;0.5;1.073;2;0;393;0.531;0.74;1.06;1;7140;0
20/10/2017;3500;3500;1111;37.7;0;0;0;0;0;0;0;0;79;1;1.01;2;0;45.7;0.062;0.78;0.89;1;7140;0
12/01/2018;24775;24603;1111;124.5;0;0;0;30.8;23.7;0;0;0;47;1;1.083;3;0;729;0.985;0.93;0.94;0;7140;0
22/04/2018;7000;7000;1111;100.5;0;31;0;32;0;0;1;0;79;1;1.382;2;0;1120;1.514;0.78;0.89;1;7140;0
18/06/2016;23600;23595;1121_1123;144.5;0;0;0;28.8;8.2;0;0;0;10;0;1;3;0;885;1.196;1;1;1;7140;0
07/10/2018;36500;36449;1111;175.8;0;0;0;38.9;0;0;1;0;40;0.5;1.032;4;0;750;1.014;0.99;0.96;0;7140;0
27/06/2019;32000;31377;1121_1123;144.5;0;0;0;28.8;8.2;0;0;0;13;0;1;3;0;885;1.196;1;1;0;7140;0
05/02/2017;22500;22468;1121_1123;150.6;0;0;0;30.1;8.6;0;0;0;11;0;1;3;0;902;1.219;1;1;1;7140;0
17/03/2018;20500;20500;1121_1123;120;0;0;0;30.1;8.6;0;0;0;11;0;1;3;0;640;0.865;1;1;1;7140;0
07/12/2014;7785;7550;1111;101.7;40.1;0;0;0;51.2;0;1;0;40;0.5;1;3;0;233;0.315;0.91;0.94;0;7140;0
16/01/2016;20200;20139;1111;208.4;0;0;0;25.1;0;0;1;0;72;1;1.237;3;0;580;0.784;1.02;1.05;0;7140;0
13/01/2020;29000;28975;1111;132;0;0;0;0;30.9;0;0;0;56;1;1.357;2;0;358;0.484;0.78;0.89;0;7140;0
03/07/2016;12000;11991;1111;60.1;0;20.6;0;23.3;40.5;0;1;0;79;0.5;1.145;2;0;446;0.603;0.86;0.96;0;7140;0
15/01/2014;24500;24375;1111;118.3;0;0;0;25.7;33.9;0;0;0;50;0;1.124;2;0;600;0.811;0.85;1.06;0;7140;0
20/01/2019;8000;8000;1111;109.2;0;0;0;0;0;0;0;0;48;1;1.096;2;0;702;0.949;1.11;1;1;7140;0
22/09/2017;16500;16496;1111;124.9;0;0;0;26.5;59.6;0;1;0;55;0.5;1;2;0;440;0.595;0.77;0.89;0;7140;0
10/06/2018;12000;12000;1126;110.3;0;0;0;0;8.4;0;0;0;53;0;1;2;0;435;0.588;1;1;1;7140;0
07/02/2018;21500;21500;1111;128.9;0;0;0;30;51;0;0;0;51;0.5;1.122;2;0;248;0.335;1;1;0;7140;0
28/05/2016;35000;35000;1111;173.5;0;0;0;32.9;0;0;0;0;9;0;1.102;3;0;840;1.135;1;1;0;7140;0
19/04/2018;20500;20499;1121_1123;120;0;0;0;28.8;8.2;0;0;0;11;0;1;3;0;654;0.884;1;1;1;7140;0
24/12/2017;24200;24200;1111;118;0;0;0;35;0;0;0;0;12;0;1.071;2;0;799;1.08;1;1;1;7140;0
07/06/2015;11220;11220;1126;107.2;0;0;0;0;0;0;0;0;57;0.5;1;2;0;855;1.155;0.96;1;0;7140;0
10/05/2015;6900;6900;1111;53.3;0;8;0;0;0;0;1;0;79;1;1.306;2;0;180;0.243;1.13;0.89;0;7140;0
07/10/2018;22600;22584;1111;99.4;0;34.4;0;28.6;48.3;0;1;0;53;0.5;1.084;2;0;375;0.507;1;1;0;7140;0
24/06/2018;13000;12995;1126;110;0;0;0;27.2;0;0;0;0;44;1;1;2;0;554;0.749;0.93;0.94;1;7140;0
05/06/2015;17000;17000;1121_1123;102.9;0;0;0;0;0;0;0;0;22;0;1;2;0;574;0.776;0.93;1;0;7140;0
12/01/2014;17000;17000;1122_1125;118.5;0;0;0;37.7;0;0;0;0;9;0;1;2;0;851.6;1.151;1;1;0;7140;0
16/01/2016;22000;21434;1122_1125;118.5;0;0;0;37.7;0;0;0;0;11;0;1;2;0;851.6;1.151;1;1;0;7140;0
18/03/2018;35000;35000;1111;112.4;0;0;0;38.1;0;0;0;0;12;0;1.06;2;0;761.3;1.029;1;1;0;7140;0
15/04/2016;14838;14838;1111;118.2;0;0;0;20.9;0;0;0;0;50;1;1.062;2;0;702;0.949;1;0.97;0;7140;0
12/02/2014;22500;22465;1111;153.4;0;0;0;59;0;0;0;0;49;1;1.064;2;0;588;0.795;0.91;0.94;0;7140;0
22/05/2019;18000;17967;1126;107.2;0;0;0;0;0;0;0;0;61;0.5;1;2;0;855;1.155;0.96;1;0;7140;0
16/01/2015;15700;15291;1111;99.4;0;34.4;0;28.6;48.3;0;1;0;50;0.5;1.084;2;0;375;0.507;1;1;0;7140;0
29/06/2019;26300;26229;1121_1123;120;0;0;0;30.1;8.6;0;0;0;13;0;1;3;0;632;0.854;1;1;0;7140;0
22/08/2014;17900;17881;1111;125.5;0;0;0;0;0;0;0;0;25;1;1.035;3;0;675;0.912;0.96;1;0;7140;0
18/11/2019;31450;28305;1111;138.6;0;0;0;42.3;0;0;0;0;39;1;1.112;2;0;675;0.912;1;1;0;7140;0
10/06/2018;13706;13550;1126;94.7;0;0;0;0;4.1;0;0;0;34;0;1;2;0;197;0.266;1;1;0;7140;0
10/06/2018;26373;26373;1126;151.4;0;0;0;51.1;0;0;0;0;34;0;1;2;0;478;0.646;1;1;0;7140;0
11/07/2019;22800;22800;1111;191;69.4;0;0;52.2;0;0;1;0;42;0;1.068;3;0;750;1.014;1.12;0.93;1;7140;0
08/12/2016;16000;16000;1111;89.8;0;0;0;27.5;0;0;0;0;48;0;1.008;2;0;400;0.541;1;1;0;7140;0
15/07/2015;24000;23950;1111;163;0;0;0;0;6.8;1;1;0;48;1;1.028;2;0;675;0.912;0.9;1.03;0;7140;0
29/01/2014;23000;22436;1111;222.7;0;0;0;39.1;0;0;1;0;35;0;1.049;3;0;500;0.676;0.98;1.04;0;7140;0
11/04/2019;27000;26982;1111;132.5;0;0;0;0;0;0;0;0;26;0;1.125;3;0;750;1.014;0.93;1;0;7140;0
25/06/2017;21500;21470;1121_1123;120;0;0;0;30.1;8.6;0;0;0;11;0;1;3;0;632;0.854;1;1;1;7140;0
01/09/2016;24500;24325;1111;113;0;0;0;30.8;26.7;0;0;0;49;0;1.056;2;0;589;0.796;0.88;1;0;7140;0
22/04/2018;19700;19571;1111;93.4;25.5;0;0;0;0;0;1;0;46;0.5;1.006;3;0;1310;1.77;1;1;0;7140;0
01/03/2017;16500;16493;1111;114.6;0;0;0;0;0;0;1;0;57;0.5;1.272;3;0;576;0.778;1;1;0;7140;0
03/04/2015;15000;14973;1111;157;0;69.6;0;0;87.4;0;1;0;79;1;1.019;3;0;420;0.568;0.78;0.94;0;7140;0
05/07/2019;17000;17000;1111;157;0;69.6;0;0;87.4;0;1;0;79;1;1.019;3;0;420;0.568;0.78;0.94;0;7140;0
07/07/2016;19000;18988;1111;126.5;0;51.5;0;21.1;35.9;0;1;0;79;0;1.037;2;0;1000;1.351;0.9;1.01;0;7140;0
30/11/2018;24000;23992;1126;139;0;0;0;0;0;0;0;0;53;1;1;2;0;393;0.531;0.96;1.11;0;7140;0
12/08/2017;21500;21485;1121_1123;120;0;0;0;28.8;8.2;0;0;0;11;0;1;3;0;645;0.872;1;1;1;7140;0
31/03/2017;21500;21471;1121_1123;120;0;0;0;30.1;8.6;0;0;0;11;0;1;3;0;632;0.854;1;1;1;7140;0
27/06/2015;20500;20092;1111;151.4;0;55.4;0;0;69.8;0;1;0;79;1;1.308;2;0;600;0.811;0.88;1;0;7140;0
12/12/2019;12500;12500;1111;151.4;0;55.4;0;0;69.8;0;1;0;79;1;1.308;2;0;600;0.811;0.88;1;0;7140;0
24/06/2018;13000;12350;1126;39.8;39.8;0;0;0;0;0;0;0;44;1;1;2;0;166;0.224;0.78;0.89;1;7140;0
03/12/2018;17000;16932;1111;229.1;100.6;0;0;26.8;0;0;1;0;43;1;1.061;2;0;675;0.912;0.76;0.89;1;7140;0
25/03/2018;7000;6997;1111;80.4;0;17.4;0;0;39.5;0;1;0;79;0;1.178;2;0;273;0.369;1;1;1;7140;0
16/04/2015;8500;8499;1111;54.3;0;0;0;27.6;46.4;0;0;0;79;1;1.088;2;0;340;0.459;0.85;0.94;0;7140;0
16/01/2015;14000;13966;1121_1123;135.9;0;57;0;31.5;0;0;1;0;26;0;1;3;0;408;0.551;0.9;0.94;1;7140;0
14/01/2018;14000;13981;1111;120.8;0;0;0;36.4;20.3;0;0;0;46;1;1.316;2;0;702;0.949;0.91;0.96;1;7140;0
10/10/2019;28000;27968;1111;132.5;0;0;0;0;0;0;0;0;26;0;1.125;3;0;750;1.014;0.93;1;0;7140;0
18/05/2017;16000;15980;1126;109.9;0;0;0;0;0;0;0;0;49;1;1;2;0;376;0.508;1;1;0;7140;0
20/08/2017;13000;12993;1111;100;0;0;0;0;0;0;0;0;57;1;1.015;2;0;2800;3.784;0.78;1.11;0;7140;0
27/07/2019;12000;11979;1111;103.4;36.7;15.1;0;0;0;0;0;1;79;0;1.17;3;0;216;0.292;0.95;1;0;7140;0
21/02/2019;28500;28459;1111;179;75;0;0;28.2;0;0;1;0;42;0.5;1.029;3;0;988;1.335;0.91;0.93;0;7140;0
22/08/2018;48500;48457;1111;153.7;0;0;0;40;0;0;0;0;11;1;1.236;5;0;858;1.159;1;1;0;7140;0
09/09/2017;12900;12900;1111;159.5;0;0;0;0;0;0;0;0;59;1;1.118;3;0;901;1.218;0.93;1.11;1;7140;0
25/06/2014;10251;9228;1111;103.4;36.7;15.1;0;0;0;0;0;1;79;0;1.17;3;0;216;0.292;0.95;1;0;7140;0
03/07/2014;17500;17500;1111;208.7;0;0;0;36;0;0;1;0;55;0.5;1.143;4;0;546;0.738;0.94;0.93;0;7140;0
19/05/2017;11773;12262;1126;102.5;0;0;0;0;0;0;0;0;61;0;1;2;0;520;0.703;0.85;1;0;7140;0
04/05/2019;28000;27870;1111;150.3;0;0;0;0;0;0;1;0;61;0.5;1.101;2;0;800;1.081;0.98;1;0;7140;0
02/01/2015;14500;14500;1111;114;0;0;0;45;0;0;0;0;35;1;1.044;2;0;825;1.115;1;0.96;1;7140;0
16/02/2018;31000;30613;1111;143.9;0;0;0;40;0;0;1;0;24;1;1.267;2;0;750;1.014;1.11;1.17;0;7140;0
22/07/2017;18900;18893;1111;93.4;25.5;0;0;0;0;0;1;0;45;0.5;1.006;3;0;1310;1.77;1;1;0;7140;0
07/08/2018;16750;16514;1111;89.8;0;0;0;27.5;0;0;0;0;50;0;1.008;2;0;400;0.541;1;1;0;7140;0
13/09/2019;20000;19986;1111;100;0;0;0;0;0;0;0;0;41;1;1.1;3;0;853;1.153;0.96;1.22;0;7140;0
13/02/2016;32957;31336;1111;232.7;0;0;0;34.1;0;0;1;0;39;0;1.05;5;0;836;1.13;0.93;1.11;0;7140;0
12/04/2019;13900;13900;1111;147.6;0;72.1;0;42.6;87.4;0;1;0;79;0.5;1.281;4;0;1225;1.655;0.9;0.89;1;7140;0
08/09/2018;22000;21845;1111;129.5;0;0;0;28.7;0;0;0;0;47;1;1.068;2;0;783;1.058;0.89;0.96;0;7150;0
18/03/2017;20500;20495;1111;80;0;0;0;0;0;0;0;0;41;1;1.006;2;0;906;1.224;1.07;1;0;7150;0
11/06/2017;11500;11484;1122_1125;74.8;0;0;0;0;0;0;0;0;33;1;1;2;0;438;0.592;0.96;1;1;7150;0
04/10/2015;12500;12481;1126;89.9;0;0;0;0;0;0;0;0;34;0;1;2;0;265;0.358;0.93;1.22;0;7150;0
21/03/2019;35000;34283;1111;294.7;129.6;0;0;35.5;0;0;1;0;48;0;1.037;4;0;956;1.292;0.88;0.94;0;7150;0
09/06/2019;14000;13858;1122_1125;74.8;0;0;0;0;0;0;0;0;35;1;1;2;0;438;0.592;0.96;1;0;7150;0
29/07/2017;16200;16200;1122_1125;74.8;0;0;0;0;0;0;0;0;33;1;1;2;0;438;0.592;0.96;1;0;7150;0
29/01/2019;20300;20286;1111;109;0;0;0;0;71.6;0;0;0;58;0;1.123;2;0;900;1.216;0.76;0.89;0;7150;0
05/07/2017;19000;18965;1121_1123;88.9;0;0;0;0;0;0;0;0;12;1;1;2;0;299;0.404;1;1;0;7150;0
18/04/2019;39000;38852;1111;155;0;0;0;36;0;0;0;0;34;1;1.049;4;0;1025;1.385;0.94;1.17;0;7150;0
08/11/2015;27200;27063;1111;191.8;0;0;0;45.9;36;0;1;0;60;0;1.062;4;0;750;1.014;0.87;0.96;0;7150;0
15/05/2014;32650;32597;1111;227.7;0;0;0;0;0;0;0;0;8;1;1.241;4;0;995;1.345;1;1;0;7150;0
10/12/2019;28000;28000;1111;184;64.1;0;0;0;29.3;0;1;0;54;0;1.082;2;0;780;1.054;0.93;1.05;0;7150;0
13/09/2015;17000;17000;1111;109;0;0;0;0;71.6;0;0;0;54;0;1.123;2;0;900;1.216;0.76;0.89;0;7150;0
11/04/2019;33000;32466;1122_1125;120.7;0;0;0;38.5;0;0;0;0;14;1;1;2;0;609;0.823;1;1;0;7150;0
05/10/2017;30000;30000;1111;275.6;95.6;62.1;0;27.8;0;0;0;1;73;0.5;1.181;5;0;745;1.007;0.84;1.03;0;7150;0
21/08/2016;22000;21981;1111;116;0;0;0;0;0;0;0;0;41;1;1.045;2;0;600;0.811;0.96;1;0;7150;0
25/02/2017;11025;10934;1121_1123;103.5;0;0;0;0;0;0;0;0;42;0;1;2;0;501;0.677;0.93;0.89;0;7150;0
29/07/2016;32000;31989;1111;264.8;130;0;0;27.2;0;0;1;0;40;0;1.056;5;0;832;1.124;1.04;0.96;0;7150;0
03/10/2014;25500;25473;1111;121.2;0;0;0;48.8;0;0;0;0;36;0;1.099;2;0;832;1.124;1.3;1;0;7150;0
07/06/2014;16500;16500;1111;109;0;0;0;0;71.6;0;0;0;53;0;1.123;2;0;900;1.216;0.76;0.89;0;7150;0
13/05/2017;24000;23989;1111;113;0;0;0;37;0;0;0;0;40;1;1;2;0;740;1;0.96;0.96;0;7150;0
09/11/2017;25400;25299;1111;167;0;0;0;58.9;0;0;0;0;24;1;1.221;2;0;1065;1.439;0.89;0.96;1;7150;0
24/05/2019;28000;27986;1122_1125;105.4;0;0;0;35.3;0;0;0;0;13;1;1;2;0;563;0.761;1;1;0;7150;0
