utgdag;kaupverd;nuvirdi;ist120;ibm2;ib2m2;ib3m2;rism2;bilskurm2;geymm2;svalm2;haednr;fjibmhl;top_floor;two_storey;storeys_3;lyftuhus;age_studull;bath_fixtures;fjbilsk;lodpflm;innig_factor;nybygging;fjarmalastofnunselur;hverfi;gata
17/01/2016;20400;20396;1200;89.8;0;0;0;30.5;0;7.1;2;12;0;0;0;0;8;2;0;345.8;1;0;1;2040;0
31/01/2016;30400;30333;1200;122.8;0;0;0;31.1;6.7;11.8;1;16;0;1;0;0;9;3;0;342.2;1;0;0;2040;0
03/02/2016;23650;23497;1200;106.1;0;0;0;0;0;8.8;2;10;0;0;0;0;10;2;0;255;1;0;0;2040;0
05/02/2016;16000;15988;1200;108;0;0;0;0;0;0;1;4;0;0;0;0;59;2;0;353;0.74;0;0;2040;0
13/02/2016;22200;22200;1200;110.1;0;0;0;0;7.4;6.2;2;11;0;0;0;0;8;2;0;371;1;0;0;2040;0
29/01/2016;20900;20900;1200;113.3;0;0;0;0;0;10.5;1;4;0;0;0;0;10;2;0;415;1;0;1;2040;0
07/02/2016;11200;11043;1200;46.3;0;0;0;0;1.9;0;1;8;0;0;0;0;32;2;0;180;1;0;0;2040;0
14/02/2016;13400;13400;1200;92;0;0;0;37.1;1.8;0;1;3;0;0;0;0;59;2;0;245;1;0;1;2040;0
11/03/2016;14500;14500;1200;54.1;0;0;0;0;0;0;1;8;0;0;0;0;38;2;0;125;1;0;0;2040;0
09/03/2016;22600;22592;1200;114.2;0;0;0;0;0;8.9;2;24;0;0;0;0;10;2;0;227;1;0;0;2040;0
25/02/2016;19200;19200;1200;88.8;0;0;0;0;6.7;0;1;16;0;0;0;0;9;2;0;186.9;1;0;0;2040;0
28/02/2016;16200;16084;1200;70;0;0;0;0;0;7.1;2;12;0;0;0;0;8;2;0;201.9;1;0;0;2040;0
18/03/2016;25500;25412;1200;110.1;0;0;0;0;7.4;0;1;11;0;0;0;0;8;2;0;363;1;0;0;2040;0
21/02/2016;13000;13000;1200;75.4;75.4;0;0;0;0;0;0;3;0;0;0;0;63;2;0;151;1;0;0;2040;0
23/03/2016;8800;8793;1200;55.6;0;0;0;0;6.2;7.7;1;4;0;0;0;0;41;2;0;161;1;0;0;2040;0
12/03/2016;8250;8221;1200;50.4;0;0;0;0;5.2;10.6;1;24;0;0;0;0;36;2;0;128;1;0;1;2040;0
01/04/2016;12000;11979;1200;66.5;0;0;0;0;0;6.2;3;8;0;0;0;0;39;2;0;150;1;0;0;2040;0
01/04/2016;18600;18485;1200;94;0;0;0;0;6.8;0;1;11;0;0;0;0;8;2;0;308;1;0;0;2040;0
02/04/2016;21500;21493;1200;100.5;0;0;0;0;0;8.8;2;10;0;0;0;0;11;2;0;249;1;0;0;2040;0
25/03/2016;23500;23448;1200;81.1;0;0;0;0;7.6;8;2;25;0;0;0;1;8;2;0;157;1;0;0;2040;0
03/04/2016;7000;7000;1200;46.8;0;0;0;0;0;4.5;2;8;0;0;0;0;38;2;0;101;1;0;0;2040;0
06/04/2016;22900;22900;1200;101.1;0;0;0;0;0;7.1;2;12;0;0;0;0;8;2;0;286;1;0;0;2040;0
01/04/2016;17200;17200;1200;76.5;0;0;0;0;0;9.9;2;12;0;0;0;0;8;2;0;217;1;0;0;2040;0
07/04/2016;25653;25653;1200;115.6;0;0;0;0;0;0;1;12;0;0;0;0;8;2;0;319;1;0;0;2040;0
08/04/2016;23150;22844;1200;106.1;0;0;0;0;0;8.8;2;10;0;0;0;0;10;2;0;255;1;0;0;2040;0
10/04/2016;18800;18749;1200;70;0;0;0;0;0;0;1;12;0;0;0;0;8;2;0;193;1;0;0;2040;0
10/04/2016;20500;20500;1200;88.8;0;0;0;0;6.6;0;1;16;0;0;0;0;9;2;0;186.7;1;0;0;2040;0
15/04/2016;13000;13000;1200;112.4;0;0;0;0;0;4.9;2;3;0;0;0;0;62;2;0;248;0.89;0;0;2040;0
22/04/2016;26200;26709;1200;124;0;0;0;0;2.9;8;2;14;0;0;0;0;10;2;0;316;1;0;0;2040;0
22/04/2016;24895;25418;1200;91.4;0;0;0;0;0;9;1;4;0;0;0;0;10;2;0;332;1;0;0;2040;0
28/04/2016;10500;10500;1200;85.6;0;85.6;0;0;0;0;3;3;0;0;0;0;59;2;0;243;0.67;0;0;2040;0
01/05/2016;24497;24497;1200;91.2;0;0;0;0;0;8.8;2;10;0;0;0;0;9;2;0;225;1;0;0;2040;0
28/04/2016;25300;25264;1200;96.4;0;0;0;0;0;8;2;15;0;0;0;1;8;2;0;231.7;1;1;0;2040;0
28/04/2016;25800;25786;1200;96.7;0;0;0;0;0;8.6;2;15;0;0;0;1;8;2;0;232.2;1;1;0;2040;0
30/04/2016;13500;13500;1200;81.3;0;0;0;0;0;0;1;16;0;0;0;0;46;2;0;195;0.85;0;1;2040;0
11/05/2016;15500;15500;1200;81.3;0;0;0;0;0;0;1;16;0;0;0;0;46;2;0;195;1;0;0;2040;0
12/05/2016;12650;11861;1200;73.1;0;0;0;0;0;6.2;2;8;0;0;0;0;36;2;0;134;1;0;0;2040;0
13/05/2016;9790;9136;1200;54.1;0;0;0;0;0;0;1;8;0;0;0;0;39;2;0;125;1;0;0;2040;0
15/05/2016;27900;27900;1200;111;0;0;0;0;0;11.6;1;15;0;0;0;1;8;2;0;264.6;1;1;0;2040;0
27/05/2016;27500;27418;1200;119.8;0;0;0;30.5;0;7.1;2;10;0;0;0;0;10;2;0;508.7;1;0;0;2040;0
01/06/2016;13249;13571;1200;54;0;0;0;0;0;0;1;8;0;0;0;0;36;2;0;102;0.89;0;0;2040;0
18/05/2016;11700;11659;1200;81.3;0;0;0;0;0;12;2;16;0;0;0;0;46;2;0;195;1;0;0;2040;0
05/06/2016;28400;28387;1200;111;0;0;0;0;0;11.8;3;15;1;0;0;1;8;2;0;264.8;1;1;0;2040;0
13/05/2016;22900;22900;1200;127.9;0;0;0;0;0;10.8;3;24;0;0;0;0;10;2;0;262;1;0;0;2040;0
08/06/2016;28400;28365;1200;111;0;0;0;0;0;11.8;2;15;0;0;0;1;8;2;0;264.8;1;0;0;2040;0
19/05/2016;27900;27896;1200;111;0;0;0;0;0;11.6;1;15;0;0;0;1;8;2;0;264.6;1;0;0;2040;0
11/06/2016;25900;25896;1200;96.7;0;0;0;0;0;8;3;15;1;0;0;1;8;2;0;231.7;1;0;0;2040;0
02/06/2016;16500;14850;1200;92;0;0;0;0;0;12.1;2;16;0;0;0;0;46;2;0;192;1.07;0;0;2040;0
18/06/2016;25418;25418;1200;113.3;0;0;0;0;0;10.5;1;4;0;0;0;0;10;2;0;415;1;0;0;2040;0
22/05/2016;19500;19465;1200;91.6;0;0;0;0;7.1;7.2;2;11;0;0;0;0;8;2;0;307;1;0;0;2040;0
11/06/2016;25800;25792;1200;96.4;0;0;0;0;0;8;3;15;1;0;0;1;8;2;0;231.7;1;0;0;2040;0
25/06/2016;23000;21621;1200;103.7;0;0;0;0;0;4.7;2;4;0;0;0;0;12;2;0;357;1;0;0;2040;0
25/06/2016;13400;13400;1200;73.1;0;0;0;0;0;0;1;8;0;0;0;0;36;2;0;134;1.04;0;0;2040;0
25/06/2016;25000;24677;1200;96.7;0;0;0;0;0;7.9;1;15;0;0;0;1;8;2;0;231.6;1;0;0;2040;0
22/06/2016;25500;25500;1200;123.4;0;0;0;0;0;4.4;1;6;0;0;0;0;10;2;0;426;1;0;0;2040;0
29/06/2016;25300;25291;1200;96.7;0;0;0;0;0;8.4;1;15;0;0;0;1;8;2;0;232.1;1;0;0;2040;0
03/07/2016;18000;18681;1200;67.6;0;0;0;0;0;7.1;2;20;0;0;0;0;9;2;0;152;1;0;0;2040;0
15/07/2016;28400;28400;1200;111;0;0;0;0;0;11.8;2;15;0;0;0;1;8;2;0;264.8;1;0;0;2040;0
21/07/2016;28900;28900;1200;111;0;0;0;0;0;11.8;3;15;1;0;0;1;8;2;0;264.8;1;1;0;2040;0
09/07/2016;19000;19000;1200;109;0;0;0;0;0;0;1;4;0;0;0;0;59;2;0;355;0.74;0;0;2040;0
30/07/2016;17500;17387;1200;75.2;0;0;0;0;7;0;2;14;0;0;0;0;8;2;0;250;1;0;1;2040;0
29/07/2016;19000;18986;1200;108;0;0;0;0;0;0;1;4;0;0;0;0;59;2;0;353;0.74;0;0;2040;0
07/08/2016;22500;22500;1200;105;0;0;0;0;0;0;1;4;0;0;0;0;24;2;0;256;1.04;0;0;2040;0
23/07/2016;27500;27500;1200;123.4;0;0;0;0;0;9;2;8;0;0;0;0;11;3;0;380;1;0;0;2040;0
18/08/2016;22350;22784;1200;90;0;0;0;0;0;8.9;3;24;0;0;0;0;10;2;0;181;1;0;0;2040;0
12/08/2016;14500;14500;1200;115.8;0;0;0;0;0;0;1;3;0;0;0;0;62;2;0;255;0.78;0;1;2040;0
18/08/2016;14200;14123;1200;67;0;0;0;0;0;4.5;1;8;0;0;0;0;37;2;0;139;1.04;0;0;2040;0
18/08/2016;26000;26000;1200;113.3;0;0;0;0;0;10.5;2;4;0;0;0;0;10;2;0;415;1;0;0;2040;0
18/06/2016;21500;21473;1200;105;0;0;0;0;0;10;1;4;0;0;0;0;22;2;0;306;1.15;0;0;2040;0
28/08/2016;19500;19348;1200;116.5;0;0;0;0;28.4;6.8;1;6;0;0;0;0;6;3;0;178;1;0;1;2040;0
04/09/2016;22000;21866;1200;83.3;0;0;0;30.5;0;4.6;2;20;0;0;0;0;9;2;0;265;1;0;0;2040;0
15/09/2016;15041;14729;1200;78;0;0;0;0;0;6.6;1;4;0;0;0;0;36;2;0;143;1;0;0;2040;0
15/09/2016;26000;25236;1200;114.1;0;0;0;0;0;10;2;4;0;0;0;0;22;3;0;329;1.15;0;0;2040;0
22/09/2016;16200;16193;1200;58.4;0;0;0;0;0;6;2;10;0;0;0;0;31;2;0;130;1;0;0;2040;0
25/09/2016;26000;26000;1200;115.8;0;0;0;0;27.1;14;1;6;0;0;0;0;28;3;0;177;1;0;1;2040;0
01/10/2016;24900;24870;1200;110.1;0;0;0;0;7.8;6.2;2;11;0;0;0;0;8;2;0;371;1;0;0;2040;0
02/10/2016;26500;26478;1200;109.8;0;0;0;24.4;7.1;8;2;14;0;0;0;0;9;2;0;296.7;1;0;0;2040;0
02/09/2016;16800;16690;1200;78.5;0;0;0;0;5.2;7;2;24;0;0;0;0;36;2;0;175;1;0;0;2040;0
24/09/2016;27500;27303;1200;113;0;0;0;0;0;4.4;1;8;0;0;0;0;10;2;0;310;1;0;0;2040;0
06/10/2016;27200;27192;1200;96.7;0;0;0;0;0;8.6;3;15;1;0;0;1;8;2;0;232.2;1;0;0;2040;0
12/10/2016;28800;30370;1200;120.6;0;0;0;61.9;0;7.1;2;12;0;0;0;0;8;2;0;506;1;0;0;2040;0
05/10/2016;25500;25343;1200;91.4;0;0;0;0;0;9;2;4;0;0;0;0;8;3;0;278;1;0;0;2040;0
14/10/2016;10700;10906;1200;46.8;0;0;0;0;0;4.5;3;8;0;0;0;0;39;2;0;101;1.04;0;0;2040;0
07/10/2016;10100;10100;1200;54;0;0;0;0;0;13.8;3;8;0;0;0;0;36;2;0;102;1;0;1;2040;0
29/10/2016;12200;12200;1200;46.8;0;0;0;0;0;4.5;2;8;0;0;0;0;39;2;0;101;1;0;0;2040;0
02/11/2016;28500;28500;1200;106.1;0;0;0;0;0;8.8;1;10;0;0;0;0;10;2;0;255;1;0;0;2040;0
30/10/2016;8555;8506;1200;71.2;0;0;18.2;0;1.2;2.5;2;3;0;0;0;0;62;2;0;175;1;0;1;2040;0
02/11/2016;14900;14804;1200;55.6;0;0;0;0;6.2;7.7;1;4;0;0;0;0;41;2;0;161;1;0;0;2040;0
16/10/2016;11500;11497;1200;50.4;0;0;0;0;5.2;10.6;1;24;0;0;0;0;36;2;0;124;1;0;0;2040;0
23/10/2016;24000;24000;1200;82.7;0;0;0;0;7.4;8;3;25;0;0;0;1;8;2;0;162;1;0;0;2040;0
13/11/2016;27300;27296;1200;83.3;0;0;0;61.9;0;4.6;2;12;0;0;0;0;8;2;0;412.2;1;1;0;2040;0
12/11/2016;29100;29100;1200;123.4;0;0;0;0;0;4.4;1;8;0;0;0;0;10;2;0;427;1;0;0;2040;0
17/11/2016;26000;25986;1200;100.5;0;0;0;0;0;8.8;1;10;0;0;0;0;10;2;0;249;1;0;0;2040;0
14/10/2016;22100;21824;1200;89;0;0;0;0;0;8.9;2;24;0;0;0;0;10;2;0;193;1;0;0;2040;0
06/11/2016;26000;25951;1200;93.5;0;0;0;0;2.9;0;1;14;0;0;0;0;9;2;0;202.6;1;0;0;2040;0
26/11/2016;27300;27232;1200;115.6;0;0;0;0;0;0;1;12;0;0;0;0;8;2;0;308;1;0;0;2040;0
27/11/2016;14000;14000;1200;89.3;0;0;1.5;0;0;0;1;3;0;0;0;0;62;2;0;244;1;0;0;2040;0
29/10/2016;28100;28036;1200;106.1;0;0;0;0;0;8.8;2;10;0;0;0;0;10;2;0;255;1;0;0;2040;0
04/11/2016;15900;15895;1200;50.4;0;0;0;0;5.2;10.6;1;24;0;0;0;0;36;2;0;128;1;0;0;2040;0
08/12/2016;25500;25488;1200;91.2;0;0;0;0;0;8.8;1;10;0;0;0;0;10;2;0;225;1;0;0;2040;0
14/12/2016;26200;25879;1200;100.5;0;0;0;0;0;8.8;2;10;0;0;0;0;9;2;0;249;1;0;0;2040;0
14/12/2016;16900;16900;1200;54.1;0;0;0;0;0;6;2;10;0;0;0;0;31;2;0;121;1;0;0;2040;0
15/12/2016;17000;17000;1200;71.8;0;0;0;0;0;10.3;2;6;0;0;0;0;31;2;0;126;1;0;0;2040;0
01/01/2017;24900;24360;1200;120.6;0;0;0;0;0;7.1;2;16;0;0;0;0;10;2;0;288;1;0;0;2040;0
07/01/2017;27900;27892;1200;98.9;0;0;0;0;0;0;1;4;0;0;0;0;13;2;0;346;1;0;0;2040;0
08/01/2017;16560;17085;1200;54;0;0;0;0;0;16;1;10;0;0;0;0;32;2;0;130;1;0;0;2040;0
01/01/2017;25000;24864;1200;105;0;0;0;0;0;13;1;4;0;0;0;0;25;2;0;323.3;1;0;0;2040;0
25/12/2016;23800;23778;1200;91.6;0;0;0;0;7.3;0;1;16;0;0;0;0;7;2;0;177;1;0;1;2040;0
13/01/2017;25000;25000;1200;81.1;0;0;0;0;6.3;8;4;25;1;0;0;1;9;2;0;155;1;0;0;2040;0
19/01/2017;23500;23476;1200;76;0;0;0;0;0;7.1;2;20;0;0;0;0;10;2;0;175;1;0;0;2040;0
21/01/2017;14000;13992;1223;86.7;0;0;0;0;0;0;2;6;0;0;0;0;62;2;0;243;1;0;1;2040;0
21/01/2017;15000;14984;1223;99.7;0;0;0;0;0;0;2;6;0;0;0;0;62;2;0;276;1;0;1;2040;0
28/01/2017;31000;30805;1200;124;0;0;0;24.4;3.2;8;2;14;0;0;0;0;10;2;0;349.6;1;0;1;2040;0
10/02/2017;33400;33340;1200;110.1;0;0;0;24.1;8.3;6.2;2;16;0;0;0;0;8;2;0;269;1;0;0;2040;0
10/02/2017;28000;28000;1200;90;0;0;0;0;0;7.8;2;4;0;0;0;0;12;2;0;300;1;0;0;2040;0
16/02/2017;27000;26972;1200;89.7;0;0;0;0;0;7.1;2;20;0;0;0;0;10;2;0;204;1;0;0;2040;0
29/01/2017;28900;28900;1200;110.1;0;0;0;0;6.7;6.2;2;16;0;0;0;0;8;2;0;219;1;0;0;2040;0
22/02/2017;32000;31930;1200;113.3;0;0;0;0;0;10.5;1;4;0;0;0;0;11;2;0;415;1;0;0;2040;0
26/02/2017;23600;23600;1200;108;0;0;0;0;0;0;1;8;0;0;0;0;60;2;0;302;1;0;0;2040;0
01/03/2017;27700;27673;1200;93.5;0;0;0;0;2.9;0;1;14;0;0;0;0;11;2;0;215;1;0;0;2040;0
24/02/2017;19600;19600;1200;92;0;0;0;0;0;12.1;3;16;0;0;0;0;47;2;0;218;1.11;0;0;2040;0
26/02/2017;17000;17000;1200;64.4;0;0;0;0;0;4.5;2;8;0;0;0;0;39;2;0;134;1.15;0;0;2040;0
12/03/2017;24500;24486;1200;108;0;0;0;0;0;2.5;2;8;0;0;0;0;60;2;0;305;1;0;0;2040;0
23/02/2017;16000;16000;1200;64.4;0;0;0;0;0;4.5;2;8;0;0;0;0;40;2;0;134;1;0;0;2040;0
18/03/2017;19500;19500;1200;71.2;0;0;18.2;0;1.2;2.5;2;3;0;0;0;0;63;2;0;175;1;0;0;2040;0
17/03/2017;31300;31273;1200;106.1;0;0;0;0;0;8.8;2;10;0;0;0;0;10;2;0;255;1;0;0;2040;0
26/03/2017;14550;14550;1200;55.6;0;0;0;0;6.2;7.7;2;4;0;0;0;0;42;2;0;161;1;0;0;2040;0
25/03/2017;32800;32786;1200;113;0;0;0;0;0;9;2;8;0;0;0;0;12;2;0;279;1;0;0;2040;0
25/03/2017;23000;22994;1200;66.7;0;0;0;0;0;7.1;2;20;0;0;0;0;10;2;0;152;1;0;0;2040;0
08/03/2017;29150;29150;1200;91.4;0;0;0;0;0;9;1;4;0;0;0;0;9;3;0;278;1;0;0;2040;0
25/03/2017;15000;15000;1200;93.3;93.3;0;0;0;0;0;0;3;0;0;0;0;63;2;0;216;1;0;0;2040;0
22/03/2017;12500;12500;1200;60;0;0;0;0;0;0;2;3;0;0;0;0;70;2;0;127;1;0;1;2040;0
02/04/2017;23700;23700;1200;66.7;0;0;0;0;0;7.1;2;20;0;0;0;0;1;2;0;151.8;1;0;0;2040;0
09/04/2017;31200;31159;1200;89.8;0;0;0;31.4;0;7.1;2;12;0;0;0;0;9;2;0;334;1;0;0;2040;0
21/04/2017;33000;32984;1200;110.1;0;0;0;0;7.5;6.2;3;16;0;0;0;0;8;2;0;219;1;0;0;2040;0
12/04/2017;16200;16200;1200;64.4;0;0;0;0;0;4.5;3;8;0;0;0;0;38;2;0;134;1.04;0;1;2040;0
21/04/2017;28740;28733;1200;83.3;0;0;0;0;0;4.6;2;20;0;0;0;0;1;2;0;188;1;0;0;2040;0
23/04/2017;25080;25076;1200;76;0;0;0;0;0;7.1;2;20;0;0;0;0;1;2;0;175.5;1;0;0;2040;0
21/04/2017;23660;23656;1200;67.6;0;0;0;0;0;7.1;2;20;0;0;0;0;1;2;0;151.8;1;0;0;2040;0
28/04/2017;34900;34885;1200;124;0;0;0;0;2.9;8;2;14;0;0;0;0;11;2;0;316;1;0;0;2040;0
13/04/2017;27500;27500;1200;69;0;0;0;31.4;0;7.1;2;20;0;0;0;0;10;2;0;235;1;0;0;2040;0
09/04/2017;16500;16500;1200;73.8;0;0;0;0;0;0;1;3;0;0;0;0;63;2;0;213;0.89;0;0;2040;0
28/04/2017;27264;27256;1200;76.8;0;0;0;0;0;9.9;2;20;0;0;0;0;1;2;0;177.7;1;0;0;2040;0
06/04/2017;36700;36600;1200;115.6;0;0;0;31.4;0;0;1;10;0;0;0;0;11;2;0;484.2;1;0;0;2040;0
21/04/2017;34600;34586;1200;125.5;0;0;0;23.1;2.9;0;1;14;0;0;0;0;10;2;0;323.6;1;0;0;2040;0
30/04/2017;34500;34253;1200;101.1;0;0;0;0;0;7.1;2;20;0;0;0;0;1;2;0;231.4;1;0;0;2040;0
29/04/2017;39000;38888;1200;104;0;0;0;28.5;7.4;6.2;2;16;0;0;0;0;10;2;0;307.1;1;0;0;2040;0
27/04/2017;33500;33500;1200;111;0;0;0;0;0;11.8;2;15;0;0;0;1;9;2;0;264.8;1;0;0;2040;0
11/05/2017;12000;12000;1200;54.1;0;0;0;0;0;13.9;2;8;0;0;0;0;40;2;0;125;1;0;0;2040;0
13/05/2017;29538;29538;1200;83.3;0;0;0;0;0;4.6;2;20;0;0;0;0;1;2;0;187.6;1;0;0;2040;0
13/05/2017;16100;16070;1200;64.4;0;0;0;0;0;4.5;3;8;0;0;0;0;39;2;0;134;1;0;0;2040;0
14/05/2017;34500;34455;1200;123.4;0;0;0;0;0;6.4;1;8;0;0;0;0;12;2;0;377;1;0;0;2040;0
11/05/2017;31900;31886;1200;106.6;0;0;0;0;0;0;1;24;0;0;0;0;11;2;0;220;1;0;0;2040;0
17/05/2017;34100;33910;1200;87.2;0;0;0;31.4;0;0;1;20;0;0;0;0;1;2;0;259.3;1;0;0;2040;0
20/05/2017;37000;36923;1200;125.5;0;0;0;24.4;2.9;0;1;14;0;0;0;0;10;2;0;323.6;1;0;1;2040;0
21/05/2017;25350;25244;1200;69;0;0;0;0;0;7.1;2;20;0;0;0;0;1;2;0;159;1;0;0;2040;0
31/05/2017;32500;32488;1200;100.5;0;0;0;0;0;8.8;2;10;0;0;0;0;10;2;0;249;1;0;0;2040;0
02/06/2017;33500;33418;1200;113;0;0;0;0;0;11.4;2;8;0;0;0;0;11;2;0;320;1;0;0;2040;0
17/05/2017;23923;23889;1200;67.6;0;0;0;0;0;0;1;20;0;0;0;0;1;2;0;143.6;1;0;0;2040;0
08/06/2017;32500;32482;1200;106.1;0;0;0;0;0;9.1;2;4;0;0;0;0;12;2;0;356;1;0;0;2040;0
11/06/2017;35000;34775;1200;123.4;0;0;0;0;0;5.6;1;8;0;0;0;0;9;2;0;427;1;0;1;2040;0
18/06/2017;37800;37800;1200;113.3;0;0;0;0;0;10.5;1;4;0;0;0;0;9;3;0;347;1;0;0;2040;0
22/06/2017;21600;21592;1200;85.7;0;0;0;0;0;14.7;3;16;0;0;0;0;47;2;0;204;1;0;0;2040;0
22/06/2017;22100;21789;1200;81.3;0;0;0;0;0;0;1;16;0;0;0;0;47;2;0;172;1;0;0;2040;0
04/05/2017;26880;26712;1200;76.8;0;0;0;0;0;9.9;2;20;0;0;0;0;1;2;0;177.3;1;0;0;2040;0
24/06/2017;34000;33909;1200;115.6;0;0;0;31.4;0;0;1;16;0;0;0;0;10;2;0;330;1;0;0;2040;0
29/06/2017;33000;33000;1200;113.3;0;0;0;0;0;10.5;2;4;0;0;0;0;11;2;0;415;1;0;0;2040;0
03/06/2017;18900;18900;1200;81.8;0;0;0;0;0;12;2;16;0;0;0;0;47;2;0;196;1;0;0;2040;0
24/06/2017;15000;15000;1200;44.8;0;0;0;0;5.8;7;1;24;0;0;0;0;37;2;0;110;1;0;0;2040;0
29/06/2017;29300;29210;1200;91.2;0;0;0;0;0;8.8;2;10;0;0;0;0;11;2;0;225;1;0;0;2040;0
02/07/2017;24170;24170;1200;76.5;0;0;0;0;0;9.9;2;12;0;0;0;0;9;2;0;223.6;1;0;0;2040;0
21/06/2017;16700;16700;1200;73.1;0;0;0;0;0;0;1;8;0;0;0;0;37;2;0;134;1;0;0;2040;0
06/07/2017;18900;18803;1200;92;0;0;0;0;0;12.1;2;16;0;0;0;0;47;2;0;192;1;0;0;2040;0
30/06/2017;27100;26525;1200;85.6;0;0;0;0;0;0;1;16;0;0;0;0;10;2;0;191;1;0;0;2040;0
22/06/2017;29700;29700;1200;106.1;0;0;0;0;0;9.1;2;4;0;0;0;0;12;2;0;356;1;0;0;2040;0
15/06/2017;42996;42751;1200;120.6;0;0;0;30.5;0;7.1;2;20;0;0;0;0;1;2;0;341.8;1;0;0;2040;0
26/07/2017;19900;19759;1200;79.8;0;0;0;0;0;4.5;3;8;0;0;0;0;40;2;0;163;1;0;0;2040;0
28/07/2017;35500;35479;1200;109.8;0;0;0;24.4;7.1;8;2;14;0;0;0;0;10;2;0;296.7;1;0;0;2040;0
01/07/2017;33000;32524;1200;115.6;0;0;0;0;0;0;1;12;0;0;0;0;9;2;0;308;1;0;0;2040;0
12/07/2017;16500;16500;1200;66.5;0;0;0;0;0;6.2;2;8;0;0;0;0;41;2;0;150;1.04;0;0;2040;0
05/08/2017;36100;36068;1200;123.8;0;0;0;0;0;0;1;14;0;0;0;0;10;2;0;267.2;1;0;0;2040;0
13/08/2017;35000;34986;1200;123.4;0;0;0;0;0;11.4;2;8;0;0;0;0;11;2;0;437;1;0;0;2040;0
20/07/2017;34300;33942;1200;113;0;0;0;0;0;6.4;1;8;0;0;0;0;12;2;0;276;1;0;0;2040;0
30/07/2017;12500;12500;1200;54;0;0;0;0;0;0;1;8;0;0;0;0;37;2;0;102;1.04;0;0;2040;0
20/08/2017;16500;16458;1200;46.8;0;0;0;0;0;4.5;3;8;0;0;0;0;39;2;0;101;1;0;0;2040;0
24/08/2017;27171;28207;1200;88.7;0;0;0;0;6.6;17.9;2;16;0;0;0;0;10;2;0;218.5;1;0;0;2040;0
27/08/2017;33900;33869;1200;110.1;0;0;0;0;10.6;6.2;3;16;0;0;0;0;8;2;0;224;1;0;0;2040;0
31/08/2017;31000;30979;1200;129.1;0;0;0;0;0;5.3;1;3;0;0;0;0;55;2;0;160;1;0;0;2040;0
20/08/2017;36300;36281;1200;120.6;0;0;0;31.4;0;7.1;2;10;0;0;0;0;11;2;0;404.9;1;0;0;2040;0
02/07/2017;16500;16268;1200;81.3;0;0;0;0;0;12;2;16;0;0;0;0;47;2;0;195;1;0;0;2040;0
31/08/2017;28500;28489;1200;91.6;0;0;0;0;6.2;0;1;11;0;0;0;0;9;2;0;290;1;0;0;2040;0
10/09/2017;26300;23672;1200;76.5;0;0;0;0;0;7.1;2;10;0;0;0;0;11;2;0;209.3;1;0;0;2040;0
05/08/2017;17900;17900;1200;65.9;0;0;0;0;0;6.2;2;8;0;0;0;0;41;2;0;149;0.93;0;0;2040;0
06/09/2017;25300;25300;1200;76.5;0;0;0;0;0;9.9;2;12;0;0;0;0;9;2;0;217;1;0;1;2040;0
23/08/2017;30000;29785;1200;119.8;0;0;0;0;0;7.1;2;16;0;0;0;0;10;2;0;289;1;0;0;2040;0
03/09/2017;23000;23000;1200;75.4;75.4;0;0;0;0;0;0;3;0;0;0;0;64;2;0;151;1;0;0;2040;0
30/09/2017;35500;35427;1200;90.7;0;0;0;30.5;6.7;0;1;16;0;0;0;0;10;2;0;245.1;1;0;0;2040;0
30/09/2017;32500;32235;1200;100.5;0;0;0;0;0;8.8;1;10;0;0;0;0;12;2;0;249;1;0;0;2040;0
01/10/2017;19200;19162;1200;64.1;0;64.1;8.4;0;0;12.3;2;3;0;0;0;0;64;2;0;153;1;0;0;2040;0
07/10/2017;32400;32393;1200;89.7;0;0;0;30.5;0;7.1;2;10;0;0;0;0;11;2;0;323.1;1;0;0;2040;0
04/10/2017;23000;22972;1200;70;0;0;0;0;0;0;1;12;0;0;0;0;9;2;0;193;1;0;0;2040;0
14/10/2017;22200;22193;1200;69.2;0;0;0;0;0;0;1;22;0;0;0;1;23;2;0;74;1;0;0;2040;0
14/10/2017;36500;36500;1200;100.4;0;0;1.3;61.9;9.2;6.1;2;3;0;0;0;0;65;2;0;384.2;1;0;0;2040;0
21/10/2017;38200;37931;1200;104;0;0;0;28.5;7.4;6.2;2;16;0;0;0;0;10;2;0;307.1;1;0;0;2040;0
04/10/2017;27900;27900;1200;115.6;0;0;0;0;0;0;1;10;0;0;0;0;11;2;0;307.4;1;0;0;2040;0
27/10/2017;28400;28390;1200;90;0;0;0;0;0;0;1;24;0;0;0;0;11;2;0;183;1;0;0;2040;0
27/10/2017;23400;23352;1200;69.2;0;0;0;0;0;0;1;22;0;0;0;1;23;2;0;74;1;0;0;2040;0
08/11/2017;22500;22489;1200;79.8;0;0;0;0;0;4.5;3;8;0;0;0;0;39;2;0;163;1;0;0;2040;0
28/10/2017;26300;26158;1200;107.4;0;0;4.4;0;0;0;1;3;0;0;0;0;65;2;0;205.6;1;0;0;2040;0
16/11/2017;27000;26971;1200;76.5;0;0;0;0;0;9.9;2;12;0;0;0;0;9;2;0;217;1;0;0;2040;0
23/11/2017;30500;30489;1200;97.5;0;0;0;0;20;8.1;2;4;0;0;0;0;28;2;0;147;1.02;0;0;2040;0
17/11/2017;28000;27896;1200;76.8;0;0;0;30.5;0;9.9;2;20;0;0;0;0;10;2;0;245;1;0;0;2040;0
